Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2016/09/18,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2016/09/19,-,-,33.00,20.50,-,CHFJL,19.627778,-104.555278
2016/09/20,-,-,33.50,21.50,-,CHFJL,19.627778,-104.555278
2016/09/21,-,-,35.00,21.00,-,CHFJL,19.627778,-104.555278
2016/09/22,-,-,35.50,19.50,-,CHFJL,19.627778,-104.555278
2016/09/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/09/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/09/25,-,-,32.50,19.00,-,CHFJL,19.627778,-104.555278
2016/09/26,-,-,33.00,20.00,-,CHFJL,19.627778,-104.555278
2016/09/27,-,-,34.50,20.50,-,CHFJL,19.627778,-104.555278
2016/09/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/09/29,-,-,31.00,21.50,-,CHFJL,19.627778,-104.555278
2016/09/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/02,-,-,34.00,21.50,-,CHFJL,19.627778,-104.555278
2016/10/03,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2016/10/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/05,-,-,32.50,22.00,-,CHFJL,19.627778,-104.555278
2016/10/06,-,-,34.50,21.00,-,CHFJL,19.627778,-104.555278
2016/10/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/09,-,-,32.50,19.50,-,CHFJL,19.627778,-104.555278
2016/10/10,-,-,34.00,21.00,-,CHFJL,19.627778,-104.555278
2016/10/11,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2016/10/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/13,-,-,35.50,20.50,-,CHFJL,19.627778,-104.555278
2016/10/14,-,-,34.50,20.00,-,CHFJL,19.627778,-104.555278
2016/10/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/17,-,-,34.00,18.00,-,CHFJL,19.627778,-104.555278
2016/10/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/20,-,-,33.50,21.50,-,CHFJL,19.627778,-104.555278
2016/10/21,-,-,33.00,23.00,-,CHFJL,19.627778,-104.555278
2016/10/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/25,-,-,34.00,21.00,-,CHFJL,19.627778,-104.555278
2016/10/26,-,-,34.00,23.00,-,CHFJL,19.627778,-104.555278
2016/10/27,-,-,34.00,21.50,-,CHFJL,19.627778,-104.555278
2016/10/28,-,-,35.50,18.00,-,CHFJL,19.627778,-104.555278
2016/10/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/10/30,-,-,34.50,18.00,-,CHFJL,19.627778,-104.555278
2016/10/31,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/01,-,-,35.00,18.00,-,CHFJL,19.627778,-104.555278
2016/11/02,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/06,-,-,36.50,20.00,-,CHFJL,19.627778,-104.555278
2016/11/07,-,-,34.00,20.00,-,CHFJL,19.627778,-104.555278
2016/11/08,-,-,32.50,21.50,-,CHFJL,19.627778,-104.555278
2016/11/09,-,-,34.00,20.00,-,CHFJL,19.627778,-104.555278
2016/11/10,-,-,31.50,18.00,-,CHFJL,19.627778,-104.555278
2016/11/11,-,-,29.00,18.50,-,CHFJL,19.627778,-104.555278
2016/11/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/14,-,-,21.50,17.50,-,CHFJL,19.627778,-104.555278
2016/11/15,-,-,28.00,17.50,-,CHFJL,19.627778,-104.555278
2016/11/16,-,-,32.50,17.50,-,CHFJL,19.627778,-104.555278
2016/11/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/22,-,-,36.50,15.00,-,CHFJL,19.627778,-104.555278
2016/11/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/24,-,-,32.00,16.50,-,CHFJL,19.627778,-104.555278
2016/11/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/27,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/11/30,-,-,34.00,15.50,-,CHFJL,19.627778,-104.555278
2016/12/01,-,-,35.00,18.50,-,CHFJL,19.627778,-104.555278
2016/12/02,-,-,34.00,18.50,-,CHFJL,19.627778,-104.555278
2016/12/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/06,-,-,30.00,13.00,-,CHFJL,19.627778,-104.555278
2016/12/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/08,-,-,33.50,13.50,-,CHFJL,19.627778,-104.555278
2016/12/09,-,-,35.00,15.00,-,CHFJL,19.627778,-104.555278
2016/12/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/27,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2016/12/31,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/02,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/06,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/09,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/24,-,-,33.50,9.00,-,CHFJL,19.627778,-104.555278
2017/01/25,-,-,33.50,13.50,-,CHFJL,19.627778,-104.555278
2017/01/26,-,-,33.00,13.00,-,CHFJL,19.627778,-104.555278
2017/01/27,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/01/30,-,-,34.50,10.50,-,CHFJL,19.627778,-104.555278
2017/01/31,-,-,35.50,10.50,-,CHFJL,19.627778,-104.555278
2017/02/01,-,-,33.00,13.00,-,CHFJL,19.627778,-104.555278
2017/02/02,-,-,35.00,11.50,-,CHFJL,19.627778,-104.555278
2017/02/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/06,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/07,-,-,38.00,11.50,-,CHFJL,19.627778,-104.555278
2017/02/08,-,-,37.00,11.50,-,CHFJL,19.627778,-104.555278
2017/02/09,-,-,37.50,13.00,-,CHFJL,19.627778,-104.555278
2017/02/10,-,-,37.00,17.50,-,CHFJL,19.627778,-104.555278
2017/02/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/14,-,-,35.50,13.00,-,CHFJL,19.627778,-104.555278
2017/02/15,-,-,35.00,10.50,-,CHFJL,19.627778,-104.555278
2017/02/16,-,-,30.50,11.50,-,CHFJL,19.627778,-104.555278
2017/02/17,-,-,31.00,12.50,-,CHFJL,19.627778,-104.555278
2017/02/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/20,-,-,27.00,12.50,-,CHFJL,19.627778,-104.555278
2017/02/21,-,-,34.00,12.00,-,CHFJL,19.627778,-104.555278
2017/02/22,-,-,37.00,12.50,-,CHFJL,19.627778,-104.555278
2017/02/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/02/27,-,-,38.50,13.50,-,CHFJL,19.627778,-104.555278
2017/02/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/02,-,-,38.00,11.50,-,CHFJL,19.627778,-104.555278
2017/03/03,-,-,37.00,14.50,-,CHFJL,19.627778,-104.555278
2017/03/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/06,-,-,40.00,13.50,-,CHFJL,19.627778,-104.555278
2017/03/07,-,-,38.00,14.00,-,CHFJL,19.627778,-104.555278
2017/03/08,-,-,38.00,16.00,-,CHFJL,19.627778,-104.555278
2017/03/09,-,-,38.00,16.00,-,CHFJL,19.627778,-104.555278
2017/03/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/16,-,-,39.00,12.00,-,CHFJL,19.627778,-104.555278
2017/03/17,-,-,39.00,12.50,-,CHFJL,19.627778,-104.555278
2017/03/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/22,-,-,38.00,17.00,-,CHFJL,19.627778,-104.555278
2017/03/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/27,-,-,37.50,14.50,-,CHFJL,19.627778,-104.555278
2017/03/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/03/31,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/02,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/06,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/09,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/19,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/27,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/04/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/02,-,-,38.00,16.00,-,CHFJL,19.627778,-104.555278
2017/05/03,-,-,35.50,15.00,-,CHFJL,19.627778,-104.555278
2017/05/04,-,-,38.00,14.50,-,CHFJL,19.627778,-104.555278
2017/05/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/06,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/09,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/10,-,-,37.00,15.50,-,CHFJL,19.627778,-104.555278
2017/05/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/15,-,-,38.00,15.00,-,CHFJL,19.627778,-104.555278
2017/05/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/19,-,-,38.50,17.00,-,CHFJL,19.627778,-104.555278
2017/05/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/26,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/27,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/28,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/05/31,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/02,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/03,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/04,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/05,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/06,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/09,-,-,36.00,22.50,-,CHFJL,19.627778,-104.555278
2017/06/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/11,-,-,33.50,23.50,-,CHFJL,19.627778,-104.555278
2017/06/12,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/14,-,-,36.00,23.00,-,CHFJL,19.627778,-104.555278
2017/06/15,-,-,32.50,23.00,-,CHFJL,19.627778,-104.555278
2017/06/16,-,-,37.00,23.50,-,CHFJL,19.627778,-104.555278
2017/06/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/18,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/19,-,-,35.00,20.00,-,CHFJL,19.627778,-104.555278
2017/06/20,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/21,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/22,-,-,35.50,23.00,-,CHFJL,19.627778,-104.555278
2017/06/23,-,-,38.00,23.00,-,CHFJL,19.627778,-104.555278
2017/06/24,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/25,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/06/26,-,-,33.00,23.00,-,CHFJL,19.627778,-104.555278
2017/06/27,-,-,32.00,22.00,-,CHFJL,19.627778,-104.555278
2017/06/28,-,-,37.00,22.00,-,CHFJL,19.627778,-104.555278
2017/06/29,-,-,34.00,23.50,-,CHFJL,19.627778,-104.555278
2017/06/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/01,-,-,33.00,22.00,-,CHFJL,19.627778,-104.555278
2017/07/02,-,-,26.00,22.50,-,CHFJL,19.627778,-104.555278
2017/07/03,-,-,37.50,22.00,-,CHFJL,19.627778,-104.555278
2017/07/04,-,-,36.00,22.00,-,CHFJL,19.627778,-104.555278
2017/07/05,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2017/07/06,-,-,37.50,21.50,-,CHFJL,19.627778,-104.555278
2017/07/07,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/08,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/09,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/10,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/11,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/12,-,-,26.50,21.50,-,CHFJL,19.627778,-104.555278
2017/07/13,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/14,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/15,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/16,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/17,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/18,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2017/07/19,-,-,33.00,22.00,-,CHFJL,19.627778,-104.555278
2017/07/20,-,-,35.00,22.00,-,CHFJL,19.627778,-104.555278
2017/07/21,-,-,30.00,21.50,-,CHFJL,19.627778,-104.555278
2017/07/22,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/23,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/24,-,-,33.00,21.00,-,CHFJL,19.627778,-104.555278
2017/07/25,-,-,31.00,21.50,-,CHFJL,19.627778,-104.555278
2017/07/26,-,-,34.00,22.00,-,CHFJL,19.627778,-104.555278
2017/07/27,-,-,33.50,22.50,-,CHFJL,19.627778,-104.555278
2017/07/28,-,-,33.00,21.50,-,CHFJL,19.627778,-104.555278
2017/07/29,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/30,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/07/31,-,-,33.50,21.00,-,CHFJL,19.627778,-104.555278
2017/08/01,-,-,-,-,-,CHFJL,19.627778,-104.555278
2017/08/02,-,-,32.50,21.50,-,CHFJL,19.627778,-104.555278
2017/08/03,-,-,34.00,22.00,-,CHFJL,19.627778,-104.555278
