Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2014/03/12,0.00,,,,6.26,ECAJL,19.714444,-103.066667
2014/03/13,0.00,,,,6.43,ECAJL,19.714444,-103.066667
2014/03/14,0.00,,,,6.02,ECAJL,19.714444,-103.066667
2014/03/15,0.00,,,,6.07,ECAJL,19.714444,-103.066667
2014/03/16,0.00,,,,6.85,ECAJL,19.714444,-103.066667
2014/03/17,0.00,,,,5.82,ECAJL,19.714444,-103.066667
2014/03/18,0.00,,,,5.72,ECAJL,19.714444,-103.066667
2014/03/19,0.00,,,,7.64,ECAJL,19.714444,-103.066667
2014/03/20,0.00,,,,6.94,ECAJL,19.714444,-103.066667
2014/03/21,0.00,,,,6.21,ECAJL,19.714444,-103.066667
2014/03/22,0.00,,,,6.33,ECAJL,19.714444,-103.066667
2014/03/23,0.00,,,,7.13,ECAJL,19.714444,-103.066667
2014/03/24,0.00,,,,7.25,ECAJL,19.714444,-103.066667
2014/03/25,0.00,,,,7.20,ECAJL,19.714444,-103.066667
2014/03/26,0.00,,,,7.01,ECAJL,19.714444,-103.066667
2014/03/27,0.00,,,,6.75,ECAJL,19.714444,-103.066667
2014/03/28,0.00,,,,6.79,ECAJL,19.714444,-103.066667
2014/03/29,0.00,,,,7.14,ECAJL,19.714444,-103.066667
2014/03/30,0.00,,,,7.48,ECAJL,19.714444,-103.066667
2014/03/31,0.00,,,,7.02,ECAJL,19.714444,-103.066667
2014/04/01,0.00,,,,6.46,ECAJL,19.714444,-103.066667
2014/04/02,0.00,,,,7.29,ECAJL,19.714444,-103.066667
2014/04/03,0.00,,,,6.91,ECAJL,19.714444,-103.066667
2014/04/04,0.00,,,,6.86,ECAJL,19.714444,-103.066667
2014/04/05,0.00,,,,7.52,ECAJL,19.714444,-103.066667
2014/04/06,0.00,,,,6.85,ECAJL,19.714444,-103.066667
2014/04/07,0.00,,,,5.48,ECAJL,19.714444,-103.066667
2014/04/08,0.00,,,,5.34,ECAJL,19.714444,-103.066667
2014/04/09,0.00,,,,6.34,ECAJL,19.714444,-103.066667
2014/04/10,0.00,,,,6.95,ECAJL,19.714444,-103.066667
2014/04/11,0.00,,,,6.35,ECAJL,19.714444,-103.066667
2014/04/12,0.00,,,,6.08,ECAJL,19.714444,-103.066667
2014/04/13,0.00,,,,6.39,ECAJL,19.714444,-103.066667
2014/04/14,0.00,,,,6.52,ECAJL,19.714444,-103.066667
2014/04/15,0.00,,,,6.16,ECAJL,19.714444,-103.066667
2014/04/16,0.00,,,,6.80,ECAJL,19.714444,-103.066667
2014/04/17,0.00,,,,6.16,ECAJL,19.714444,-103.066667
2014/04/18,0.00,,,,7.18,ECAJL,19.714444,-103.066667
2014/04/19,0.00,,,,6.42,ECAJL,19.714444,-103.066667
2014/04/20,0.00,,,,7.16,ECAJL,19.714444,-103.066667
2014/04/21,0.00,,,,6.69,ECAJL,19.714444,-103.066667
2014/04/22,0.00,,,,6.45,ECAJL,19.714444,-103.066667
2014/04/23,0.00,,,,5.81,ECAJL,19.714444,-103.066667
2014/04/24,0.00,,,,4.10,ECAJL,19.714444,-103.066667
2014/04/25,0.00,,,,5.38,ECAJL,19.714444,-103.066667
2014/04/26,0.00,,,,6.15,ECAJL,19.714444,-103.066667
2014/04/27,0.00,,,,6.41,ECAJL,19.714444,-103.066667
2014/04/28,0.00,,,,6.25,ECAJL,19.714444,-103.066667
2014/04/29,0.00,,,,4.39,ECAJL,19.714444,-103.066667
2014/04/30,0.00,,,,6.13,ECAJL,19.714444,-103.066667
2014/05/01,0.00,,,,5.24,ECAJL,19.714444,-103.066667
2014/05/02,0.00,,,,6.31,ECAJL,19.714444,-103.066667
2014/05/03,0.00,,,,5.33,ECAJL,19.714444,-103.066667
2014/05/04,4.30,,,,5.30,ECAJL,19.714444,-103.066667
2014/05/05,0.00,,,,6.21,ECAJL,19.714444,-103.066667
2014/05/06,0.00,,,,5.69,ECAJL,19.714444,-103.066667
2014/05/07,13.20,,,,1.20,ECAJL,19.714444,-103.066667
2014/05/08,0.00,,,,1.42,ECAJL,19.714444,-103.066667
2014/05/09,0.00,,,,5.71,ECAJL,19.714444,-103.066667
2014/05/10,0.00,,,,5.80,ECAJL,19.714444,-103.066667
2014/05/11,0.00,,,,6.01,ECAJL,19.714444,-103.066667
2014/05/12,0.00,,,,5.89,ECAJL,19.714444,-103.066667
2014/05/13,0.00,,,,5.55,ECAJL,19.714444,-103.066667
2014/05/14,30.20,,,,5.50,ECAJL,19.714444,-103.066667
2014/05/15,0.00,,,,4.88,ECAJL,19.714444,-103.066667
2014/05/16,0.00,,,,5.62,ECAJL,19.714444,-103.066667
2014/05/17,0.20,,,,4.59,ECAJL,19.714444,-103.066667
2014/05/18,29.30,,,,4.40,ECAJL,19.714444,-103.066667
2014/05/19,0.00,,,,2.81,ECAJL,19.714444,-103.066667
2014/05/20,0.00,,,,5.31,ECAJL,19.714444,-103.066667
2014/05/21,0.00,,,,5.40,ECAJL,19.714444,-103.066667
2014/05/22,23.20,,,,8.08,ECAJL,19.714444,-103.066667
2014/05/23,0.00,,,,3.99,ECAJL,19.714444,-103.066667
2014/05/24,11.30,,,,4.54,ECAJL,19.714444,-103.066667
2014/05/25,14.90,,,,5.30,ECAJL,19.714444,-103.066667
2014/05/26,4.90,,,,3.90,ECAJL,19.714444,-103.066667
2014/05/27,9.20,,,,5.35,ECAJL,19.714444,-103.066667
2014/05/28,1.40,,,,0.63,ECAJL,19.714444,-103.066667
2014/05/29,1.80,,,,0.30,ECAJL,19.714444,-103.066667
2014/05/30,11.80,,,,6.74,ECAJL,19.714444,-103.066667
2014/05/31,0.00,,,,5.04,ECAJL,19.714444,-103.066667
2014/06/01,0.00,,,,5.68,ECAJL,19.714444,-103.066667
2014/06/02,0.00,,,,5.62,ECAJL,19.714444,-103.066667
2014/06/03,1.10,,,,5.95,ECAJL,19.714444,-103.066667
2014/06/04,0.00,,,,4.70,ECAJL,19.714444,-103.066667
2014/06/05,15.20,,,,5.59,ECAJL,19.714444,-103.066667
2014/06/06,56.00,,,,4.65,ECAJL,19.714444,-103.066667
2014/06/07,44.60,,,,5.81,ECAJL,19.714444,-103.066667
2014/06/08,4.30,,,,4.58,ECAJL,19.714444,-103.066667
2014/06/09,33.20,,,,4.95,ECAJL,19.714444,-103.066667
2014/06/10,0.00,,,,4.22,ECAJL,19.714444,-103.066667
2014/06/11,0.00,,,,3.90,ECAJL,19.714444,-103.066667
2014/06/12,0.00,,,,4.53,ECAJL,19.714444,-103.066667
2014/06/13,0.00,,,,5.15,ECAJL,19.714444,-103.066667
2014/06/14,36.70,,,,5.80,ECAJL,19.714444,-103.066667
2014/06/15,14.40,,,,3.83,ECAJL,19.714444,-103.066667
2014/06/16,26.20,,,,6.55,ECAJL,19.714444,-103.066667
2014/06/17,31.20,,,,4.12,ECAJL,19.714444,-103.066667
2014/06/18,32.50,,,,4.33,ECAJL,19.714444,-103.066667
2014/06/19,63.20,,,,5.39,ECAJL,19.714444,-103.066667
2014/06/20,14.70,,,,3.29,ECAJL,19.714444,-103.066667
2014/06/21,0.00,,,,3.15,ECAJL,19.714444,-103.066667
2014/06/22,2.00,,,,3.41,ECAJL,19.714444,-103.066667
2014/06/23,0.00,,,,4.68,ECAJL,19.714444,-103.066667
2014/06/24,0.50,,,,4.36,ECAJL,19.714444,-103.066667
2014/06/25,51.60,,,,3.15,ECAJL,19.714444,-103.066667
2014/06/26,23.00,,,,2.64,ECAJL,19.714444,-103.066667
2014/06/27,1.70,,,,3.02,ECAJL,19.714444,-103.066667
2014/06/28,2.00,,,,3.21,ECAJL,19.714444,-103.066667
2014/06/29,9.00,,,,3.13,ECAJL,19.714444,-103.066667
2014/06/30,0.40,,,,2.24,ECAJL,19.714444,-103.066667
2014/07/01,0.00,,,,2.63,ECAJL,19.714444,-103.066667
2014/07/02,1.70,,,,3.07,ECAJL,19.714444,-103.066667
2014/07/03,41.50,,,,3.14,ECAJL,19.714444,-103.066667
2014/07/04,9.50,,,,3.11,ECAJL,19.714444,-103.066667
2014/07/05,5.00,,,,4.93,ECAJL,19.714444,-103.066667
2014/07/06,0.00,,,,3.65,ECAJL,19.714444,-103.066667
2014/07/07,3.00,,,,4.79,ECAJL,19.714444,-103.066667
2014/07/08,0.00,,,,3.02,ECAJL,19.714444,-103.066667
2014/07/09,11.30,,,,2.82,ECAJL,19.714444,-103.066667
2014/07/10,30.00,,,,4.34,ECAJL,19.714444,-103.066667
2014/07/11,0.00,,,,3.76,ECAJL,19.714444,-103.066667
2014/07/12,0.00,,,,3.00,ECAJL,19.714444,-103.066667
2014/07/13,0.00,,,,2.64,ECAJL,19.714444,-103.066667
2014/07/14,15.70,,,,4.67,ECAJL,19.714444,-103.066667
2014/07/15,3.30,,,,3.37,ECAJL,19.714444,-103.066667
2014/07/16,2.30,,,,3.26,ECAJL,19.714444,-103.066667
2014/07/17,0.00,,,,4.59,ECAJL,19.714444,-103.066667
2014/07/18,10.10,,,,4.54,ECAJL,19.714444,-103.066667
2014/07/19,0.00,,,,2.79,ECAJL,19.714444,-103.066667
2014/07/20,0.00,,,,4.02,ECAJL,19.714444,-103.066667
2014/07/21,0.00,,,,3.57,ECAJL,19.714444,-103.066667
2014/07/22,0.00,,,,5.48,ECAJL,19.714444,-103.066667
2014/07/23,0.50,,,,5.41,ECAJL,19.714444,-103.066667
2014/07/24,0.00,,,,3.63,ECAJL,19.714444,-103.066667
2014/07/25,0.00,,,,3.91,ECAJL,19.714444,-103.066667
2014/07/26,0.00,,,,4.32,ECAJL,19.714444,-103.066667
2014/07/27,0.00,,,,3.52,ECAJL,19.714444,-103.066667
2014/07/28,0.00,,,,3.95,ECAJL,19.714444,-103.066667
2014/07/29,0.30,,,,3.94,ECAJL,19.714444,-103.066667
2014/07/30,7.70,,,,3.02,ECAJL,19.714444,-103.066667
2014/07/31,7.90,,,,3.75,ECAJL,19.714444,-103.066667
2014/08/01,12.20,,,,4.53,ECAJL,19.714444,-103.066667
2014/08/02,2.00,,,,5.05,ECAJL,19.714444,-103.066667
2014/08/03,0.30,,,,6.80,ECAJL,19.714444,-103.066667
2014/08/04,24.10,,,,4.21,ECAJL,19.714444,-103.066667
2014/08/05,0.00,,,,4.31,ECAJL,19.714444,-103.066667
2014/08/06,6.70,,,,4.68,ECAJL,19.714444,-103.066667
2014/08/07,0.10,,,,4.00,ECAJL,19.714444,-103.066667
2014/08/08,15.90,,,,3.46,ECAJL,19.714444,-103.066667
2014/08/09,30.40,,,,3.80,ECAJL,19.714444,-103.066667
2014/08/10,0.00,,,,3.22,ECAJL,19.714444,-103.066667
2014/08/11,0.20,,,,3.49,ECAJL,19.714444,-103.066667
2014/08/12,0.30,,,,3.15,ECAJL,19.714444,-103.066667
2014/08/13,0.50,,,,3.52,ECAJL,19.714444,-103.066667
2014/08/14,0.20,,,,2.93,ECAJL,19.714444,-103.066667
2014/08/15,0.00,,,,0.50,ECAJL,19.714444,-103.066667
2014/08/16,0.00,,,,4.29,ECAJL,19.714444,-103.066667
2014/08/17,0.50,,,,3.54,ECAJL,19.714444,-103.066667
2014/08/18,36.20,,,,3.46,ECAJL,19.714444,-103.066667
2014/08/19,2.80,,,,4.77,ECAJL,19.714444,-103.066667
2014/08/20,0.00,,,,2.66,ECAJL,19.714444,-103.066667
2014/08/21,9.90,,,,5.25,ECAJL,19.714444,-103.066667
2014/08/22,0.00,,,,2.36,ECAJL,19.714444,-103.066667
2014/08/23,2.00,,,,3.07,ECAJL,19.714444,-103.066667
2014/08/24,7.90,,,,4.06,ECAJL,19.714444,-103.066667
2014/08/25,0.00,,,,3.82,ECAJL,19.714444,-103.066667
2014/08/26,0.00,,,,5.07,ECAJL,19.714444,-103.066667
2014/08/27,0.00,,,,6.06,ECAJL,19.714444,-103.066667
2014/08/28,0.00,,,,4.45,ECAJL,19.714444,-103.066667
2014/08/29,2.40,,,,3.28,ECAJL,19.714444,-103.066667
2014/08/30,0.00,,,,4.15,ECAJL,19.714444,-103.066667
2014/08/31,13.50,,,,2.32,ECAJL,19.714444,-103.066667
2014/09/01,0.00,,,,1.32,ECAJL,19.714444,-103.066667
2014/09/02,29.30,,,,2.47,ECAJL,19.714444,-103.066667
2014/09/03,3.00,,,,1.87,ECAJL,19.714444,-103.066667
2014/09/04,12.90,,,,0.98,ECAJL,19.714444,-103.066667
2014/09/05,5.00,,,,3.30,ECAJL,19.714444,-103.066667
2014/09/06,9.70,,,,2.01,ECAJL,19.714444,-103.066667
2014/09/07,12.00,,,,5.50,ECAJL,19.714444,-103.066667
2014/09/08,0.00,,,,2.69,ECAJL,19.714444,-103.066667
2014/09/09,22.30,,,,3.58,ECAJL,19.714444,-103.066667
2014/09/10,21.50,,,,2.46,ECAJL,19.714444,-103.066667
2014/09/11,0.20,,,,4.72,ECAJL,19.714444,-103.066667
2014/09/12,2.20,,,,2.01,ECAJL,19.714444,-103.066667
2014/09/13,1.90,,,,1.12,ECAJL,19.714444,-103.066667
2014/09/14,0.00,,,,1.09,ECAJL,19.714444,-103.066667
2014/09/15,7.00,,,,2.21,ECAJL,19.714444,-103.066667
2014/09/16,0.00,,,,4.41,ECAJL,19.714444,-103.066667
2014/09/17,21.83,,,,4.16,ECAJL,19.714444,-103.066667
2014/09/18,2.70,,,,1.24,ECAJL,19.714444,-103.066667
2014/09/19,0.00,,,,3.73,ECAJL,19.714444,-103.066667
2014/09/20,0.00,,,,3.93,ECAJL,19.714444,-103.066667
2014/09/21,17.00,,,,4.44,ECAJL,19.714444,-103.066667
2014/09/22,3.20,,,,3.38,ECAJL,19.714444,-103.066667
2014/09/23,6.20,,,,3.50,ECAJL,19.714444,-103.066667
2014/09/24,0.50,,,,2.47,ECAJL,19.714444,-103.066667
2014/09/25,1.00,,,,5.05,ECAJL,19.714444,-103.066667
2014/09/26,0.00,,,,4.12,ECAJL,19.714444,-103.066667
2014/09/27,0.00,,,,3.48,ECAJL,19.714444,-103.066667
2014/09/28,6.00,,,,3.87,ECAJL,19.714444,-103.066667
2014/09/29,18.60,,,,4.12,ECAJL,19.714444,-103.066667
2014/09/30,0.00,,,,5.24,ECAJL,19.714444,-103.066667
2014/10/01,1.30,,,,3.24,ECAJL,19.714444,-103.066667
2014/10/02,15.30,,,,2.36,ECAJL,19.714444,-103.066667
2014/10/03,5.70,,,,2.14,ECAJL,19.714444,-103.066667
2014/10/04,33.80,,,,4.82,ECAJL,19.714444,-103.066667
2014/10/05,0.00,,,,2.35,ECAJL,19.714444,-103.066667
2014/10/06,0.00,,,,3.94,ECAJL,19.714444,-103.066667
2014/10/07,1.90,,,,3.21,ECAJL,19.714444,-103.066667
2014/10/08,0.00,,,,4.76,ECAJL,19.714444,-103.066667
2014/10/09,0.00,,,,4.74,ECAJL,19.714444,-103.066667
2014/10/10,0.00,,,,2.68,ECAJL,19.714444,-103.066667
2014/10/11,1.30,,,,5.04,ECAJL,19.714444,-103.066667
2014/10/12,0.00,,,,2.77,ECAJL,19.714444,-103.066667
2014/10/13,0.10,,,,4.46,ECAJL,19.714444,-103.066667
2014/10/14,0.00,,,,5.67,ECAJL,19.714444,-103.066667
2014/10/15,0.00,,,,3.47,ECAJL,19.714444,-103.066667
2014/10/16,0.00,,,,5.44,ECAJL,19.714444,-103.066667
2014/10/17,0.00,,,,3.94,ECAJL,19.714444,-103.066667
2014/10/18,9.20,,,,4.92,ECAJL,19.714444,-103.066667
2014/10/19,0.30,,,,3.85,ECAJL,19.714444,-103.066667
2014/10/20,10.10,,,,2.84,ECAJL,19.714444,-103.066667
2014/10/21,0.00,,,,1.48,ECAJL,19.714444,-103.066667
2014/10/22,0.00,,,,3.63,ECAJL,19.714444,-103.066667
2014/10/23,0.00,,,,3.34,ECAJL,19.714444,-103.066667
2014/10/24,0.00,,,,4.51,ECAJL,19.714444,-103.066667
2014/10/25,0.00,,,,4.38,ECAJL,19.714444,-103.066667
2014/10/26,0.00,,,,5.46,ECAJL,19.714444,-103.066667
2014/10/27,0.50,,,,3.59,ECAJL,19.714444,-103.066667
2014/10/28,0.00,,,,5.33,ECAJL,19.714444,-103.066667
2014/10/29,0.00,,,,4.46,ECAJL,19.714444,-103.066667
2014/10/30,0.00,,,,4.54,ECAJL,19.714444,-103.066667
2014/10/31,0.00,,,,5.46,ECAJL,19.714444,-103.066667
2014/11/01,0.00,,,,3.77,ECAJL,19.714444,-103.066667
2014/11/02,0.00,,,,2.62,ECAJL,19.714444,-103.066667
2014/11/03,0.00,,,,3.92,ECAJL,19.714444,-103.066667
2014/11/04,2.10,,,,2.96,ECAJL,19.714444,-103.066667
2014/11/05,8.10,,,,1.60,ECAJL,19.714444,-103.066667
2014/11/06,0.00,,,,2.46,ECAJL,19.714444,-103.066667
2014/11/07,0.00,,,,3.94,ECAJL,19.714444,-103.066667
2014/11/08,0.00,,,,4.28,ECAJL,19.714444,-103.066667
2014/11/09,6.60,,,,3.16,ECAJL,19.714444,-103.066667
2014/11/10,18.00,,,,1.39,ECAJL,19.714444,-103.066667
2014/11/11,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/12,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/13,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/14,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/15,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/16,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/17,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/18,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/19,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/20,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/21,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/22,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/23,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/24,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/25,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/26,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/27,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/28,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/29,-,,,,-,ECAJL,19.714444,-103.066667
2014/11/30,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/01,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/02,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/03,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/04,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/05,0.00,,,,2.59,ECAJL,19.714444,-103.066667
2014/12/06,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/07,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/08,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/09,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/10,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/11,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/12,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/13,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/14,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/15,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/16,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/17,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/18,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/19,0.00,,,,-,ECAJL,19.714444,-103.066667
2014/12/20,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/21,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/22,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/23,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/24,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/25,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/26,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/27,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/28,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/29,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/30,-,,,,-,ECAJL,19.714444,-103.066667
2014/12/31,-,,,,-,ECAJL,19.714444,-103.066667
2015/01/01,0.00,,,,3.01,ECAJL,19.714444,-103.066667
2015/01/02,0.00,,,,4.41,ECAJL,19.714444,-103.066667
2015/01/03,0.00,,,,2.45,ECAJL,19.714444,-103.066667
2015/01/04,0.00,,,,1.49,ECAJL,19.714444,-103.066667
2015/01/05,0.00,,,,2.10,ECAJL,19.714444,-103.066667
2015/01/06,0.00,,,,3.21,ECAJL,19.714444,-103.066667
2015/01/07,0.00,,,,4.66,ECAJL,19.714444,-103.066667
2015/01/08,0.00,,,,2.47,ECAJL,19.714444,-103.066667
2015/01/09,0.00,,,,2.21,ECAJL,19.714444,-103.066667
2015/01/10,0.00,,,,3.43,ECAJL,19.714444,-103.066667
2015/01/11,0.00,,,,4.01,ECAJL,19.714444,-103.066667
2015/01/12,0.00,,,,4.39,ECAJL,19.714444,-103.066667
2015/01/13,0.00,,,,0.82,ECAJL,19.714444,-103.066667
2015/01/14,0.00,,,,2.89,ECAJL,19.714444,-103.066667
2015/01/15,0.00,,,,3.71,ECAJL,19.714444,-103.066667
2015/01/16,0.00,,,,4.15,ECAJL,19.714444,-103.066667
2015/01/17,0.00,,,,3.89,ECAJL,19.714444,-103.066667
2015/01/18,0.00,,,,4.01,ECAJL,19.714444,-103.066667
2015/01/19,0.00,,,,4.83,ECAJL,19.714444,-103.066667
2015/01/20,0.00,,,,3.09,ECAJL,19.714444,-103.066667
2015/01/21,0.00,,,,4.22,ECAJL,19.714444,-103.066667
2015/01/22,0.00,,,,3.55,ECAJL,19.714444,-103.066667
2015/01/23,0.00,,,,3.99,ECAJL,19.714444,-103.066667
2015/01/24,0.00,,,,2.95,ECAJL,19.714444,-103.066667
2015/01/25,0.00,,,,1.84,ECAJL,19.714444,-103.066667
2015/01/26,0.00,,,,2.21,ECAJL,19.714444,-103.066667
2015/01/27,0.00,,,,4.42,ECAJL,19.714444,-103.066667
2015/01/28,0.00,,,,5.05,ECAJL,19.714444,-103.066667
2015/01/29,0.00,,,,3.95,ECAJL,19.714444,-103.066667
2015/01/30,0.00,,,,3.14,ECAJL,19.714444,-103.066667
2015/01/31,0.00,,,,4.92,ECAJL,19.714444,-103.066667
2015/02/01,0.90,,,,1.56,ECAJL,19.714444,-103.066667
2015/02/02,18.50,,,,3.38,ECAJL,19.714444,-103.066667
2015/02/03,10.90,,,,1.51,ECAJL,19.714444,-103.066667
2015/02/04,0.00,,,,4.19,ECAJL,19.714444,-103.066667
2015/02/05,0.00,,,,2.83,ECAJL,19.714444,-103.066667
