Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2015/01/30,0.00,,-,-,5.93,MRZJL,20.016667,-103.476111
2015/01/31,0.00,,-,-,3.43,MRZJL,20.016667,-103.476111
2015/02/01,0.00,,-,-,3.74,MRZJL,20.016667,-103.476111
2015/02/02,0.50,,-,-,2.85,MRZJL,20.016667,-103.476111
2015/02/03,7.10,,-,-,0.66,MRZJL,20.016667,-103.476111
2015/02/04,0.01,,-,-,4.41,MRZJL,20.016667,-103.476111
2015/02/05,0.00,,-,-,3.57,MRZJL,20.016667,-103.476111
2015/02/06,0.00,,-,-,5.37,MRZJL,20.016667,-103.476111
2015/02/07,0.00,,-,-,3.87,MRZJL,20.016667,-103.476111
2015/02/08,0.00,,-,-,6.89,MRZJL,20.016667,-103.476111
2015/02/09,0.00,,-,-,5.10,MRZJL,20.016667,-103.476111
2015/02/10,0.00,,-,-,6.47,MRZJL,20.016667,-103.476111
2015/02/11,0.70,,-,-,6.04,MRZJL,20.016667,-103.476111
2015/02/12,0.00,,-,-,2.50,MRZJL,20.016667,-103.476111
2015/02/13,7.50,,-,-,6.71,MRZJL,20.016667,-103.476111
2015/02/14,2.30,,-,-,0.18,MRZJL,20.016667,-103.476111
2015/02/15,0.00,,-,-,3.30,MRZJL,20.016667,-103.476111
2015/02/16,0.20,,-,-,0.46,MRZJL,20.016667,-103.476111
2015/02/17,0.00,,-,-,3.25,MRZJL,20.016667,-103.476111
2015/02/18,0.00,,-,-,4.15,MRZJL,20.016667,-103.476111
2015/02/19,0.00,,-,-,7.21,MRZJL,20.016667,-103.476111
2015/02/20,0.00,,-,-,4.77,MRZJL,20.016667,-103.476111
2015/02/21,0.00,,-,-,7.18,MRZJL,20.016667,-103.476111
2015/02/22,0.00,,-,-,4.78,MRZJL,20.016667,-103.476111
2015/02/23,0.00,,-,-,4.91,MRZJL,20.016667,-103.476111
2015/02/24,0.00,,-,-,7.54,MRZJL,20.016667,-103.476111
2015/02/25,0.00,,-,-,5.10,MRZJL,20.016667,-103.476111
2015/02/26,0.00,,-,-,9.45,MRZJL,20.016667,-103.476111
2015/02/27,0.00,,-,-,8.24,MRZJL,20.016667,-103.476111
2015/02/28,0.00,,-,-,8.06,MRZJL,20.016667,-103.476111
2015/03/01,0.00,,-,-,8.23,MRZJL,20.016667,-103.476111
2015/03/02,0.00,,-,-,7.22,MRZJL,20.016667,-103.476111
2015/03/03,0.00,,-,-,6.49,MRZJL,20.016667,-103.476111
2015/03/04,0.00,,-,-,9.46,MRZJL,20.016667,-103.476111
2015/03/05,0.00,,-,-,7.07,MRZJL,20.016667,-103.476111
2015/03/06,0.00,,-,-,6.05,MRZJL,20.016667,-103.476111
2015/03/07,0.00,,-,-,5.55,MRZJL,20.016667,-103.476111
2015/03/08,0.00,,-,-,7.89,MRZJL,20.016667,-103.476111
2015/03/09,0.00,,-,-,7.90,MRZJL,20.016667,-103.476111
2015/03/10,0.01,,-,-,4.63,MRZJL,20.016667,-103.476111
2015/03/11,29.10,,-,-,7.12,MRZJL,20.016667,-103.476111
2015/03/12,0.00,,-,-,5.18,MRZJL,20.016667,-103.476111
2015/03/13,0.00,,-,-,6.37,MRZJL,20.016667,-103.476111
2015/03/14,0.00,,-,-,7.35,MRZJL,20.016667,-103.476111
2015/03/15,7.10,,-,-,0.21,MRZJL,20.016667,-103.476111
2015/03/16,6.40,,-,-,0.87,MRZJL,20.016667,-103.476111
2015/03/17,84.80,,-,-,1.01,MRZJL,20.016667,-103.476111
2015/03/18,0.50,,-,-,1.15,MRZJL,20.016667,-103.476111
2015/03/19,0.00,,-,-,5.46,MRZJL,20.016667,-103.476111
2015/03/20,0.00,,-,-,6.46,MRZJL,20.016667,-103.476111
2015/03/21,1.00,,-,-,4.13,MRZJL,20.016667,-103.476111
2015/03/22,0.00,,-,-,6.45,MRZJL,20.016667,-103.476111
2015/03/23,0.00,,-,-,7.54,MRZJL,20.016667,-103.476111
2015/03/24,0.00,,-,-,8.26,MRZJL,20.016667,-103.476111
2015/03/25,0.00,,-,-,7.67,MRZJL,20.016667,-103.476111
2015/03/26,0.00,,-,-,6.91,MRZJL,20.016667,-103.476111
2015/03/27,0.00,,-,-,8.98,MRZJL,20.016667,-103.476111
2015/03/28,0.00,,-,-,7.26,MRZJL,20.016667,-103.476111
2015/03/29,0.00,,-,-,9.56,MRZJL,20.016667,-103.476111
2015/03/30,0.00,,-,-,4.74,MRZJL,20.016667,-103.476111
2015/03/31,0.00,,-,-,9.10,MRZJL,20.016667,-103.476111
2015/04/01,0.00,,-,-,6.14,MRZJL,20.016667,-103.476111
2015/04/02,0.00,,-,-,7.58,MRZJL,20.016667,-103.476111
2015/04/03,0.00,,-,-,7.99,MRZJL,20.016667,-103.476111
2015/04/04,0.00,,-,-,4.50,MRZJL,20.016667,-103.476111
2015/04/05,0.00,,-,-,6.22,MRZJL,20.016667,-103.476111
2015/04/06,0.00,,-,-,7.48,MRZJL,20.016667,-103.476111
2015/04/07,0.00,,-,-,8.94,MRZJL,20.016667,-103.476111
2015/04/08,0.00,,-,-,8.72,MRZJL,20.016667,-103.476111
2015/04/09,0.00,,-,-,7.68,MRZJL,20.016667,-103.476111
2015/04/10,0.00,,-,-,8.28,MRZJL,20.016667,-103.476111
2015/04/11,0.00,,-,-,6.33,MRZJL,20.016667,-103.476111
2015/04/12,0.00,,-,-,7.90,MRZJL,20.016667,-103.476111
2015/04/13,0.00,,-,-,8.14,MRZJL,20.016667,-103.476111
2015/04/14,0.00,,-,-,7.83,MRZJL,20.016667,-103.476111
2015/04/15,0.00,,-,-,8.69,MRZJL,20.016667,-103.476111
2015/04/16,0.00,,-,-,9.00,MRZJL,20.016667,-103.476111
2015/04/17,0.00,,-,-,8.79,MRZJL,20.016667,-103.476111
2015/04/18,0.00,,-,-,9.11,MRZJL,20.016667,-103.476111
2015/04/19,0.00,,-,-,9.84,MRZJL,20.016667,-103.476111
2015/04/20,0.00,,-,-,9.05,MRZJL,20.016667,-103.476111
2015/04/21,0.00,,-,-,10.35,MRZJL,20.016667,-103.476111
2015/04/22,0.00,,-,-,7.46,MRZJL,20.016667,-103.476111
2015/04/23,0.00,,-,-,9.16,MRZJL,20.016667,-103.476111
2015/04/24,0.00,,-,-,7.63,MRZJL,20.016667,-103.476111
2015/04/25,0.00,,-,-,8.86,MRZJL,20.016667,-103.476111
2015/04/26,0.00,,-,-,8.27,MRZJL,20.016667,-103.476111
2015/04/27,0.00,,-,-,8.62,MRZJL,20.016667,-103.476111
2015/04/28,0.00,,-,-,6.74,MRZJL,20.016667,-103.476111
2015/04/29,0.00,,-,-,7.68,MRZJL,20.016667,-103.476111
2015/04/30,0.00,,-,-,4.10,MRZJL,20.016667,-103.476111
2015/05/01,0.00,,-,-,8.58,MRZJL,20.016667,-103.476111
2015/05/02,0.00,,-,-,8.36,MRZJL,20.016667,-103.476111
2015/05/03,0.00,,-,-,8.39,MRZJL,20.016667,-103.476111
2015/05/04,0.00,,-,-,8.14,MRZJL,20.016667,-103.476111
2015/05/05,0.00,,-,-,10.21,MRZJL,20.016667,-103.476111
2015/05/06,6.50,,-,-,8.38,MRZJL,20.016667,-103.476111
2015/05/07,0.00,,-,-,6.12,MRZJL,20.016667,-103.476111
2015/05/08,0.00,,-,-,8.39,MRZJL,20.016667,-103.476111
2015/05/09,0.00,,-,-,9.70,MRZJL,20.016667,-103.476111
2015/05/10,0.00,,-,-,7.74,MRZJL,20.016667,-103.476111
2015/05/11,0.00,,-,-,10.70,MRZJL,20.016667,-103.476111
2015/05/12,0.00,,-,-,8.16,MRZJL,20.016667,-103.476111
2015/05/13,0.80,,-,-,6.46,MRZJL,20.016667,-103.476111
2015/05/14,11.40,,-,-,3.61,MRZJL,20.016667,-103.476111
2015/05/15,0.00,,-,-,4.19,MRZJL,20.016667,-103.476111
2015/05/16,0.00,,-,-,7.33,MRZJL,20.016667,-103.476111
2015/05/17,0.01,,-,-,6.86,MRZJL,20.016667,-103.476111
2015/05/18,0.00,,-,-,8.31,MRZJL,20.016667,-103.476111
2015/05/19,0.00,,-,-,7.71,MRZJL,20.016667,-103.476111
2015/05/20,0.70,,-,-,4.94,MRZJL,20.016667,-103.476111
2015/05/21,0.00,,-,-,6.97,MRZJL,20.016667,-103.476111
2015/05/22,0.00,,-,-,5.24,MRZJL,20.016667,-103.476111
2015/05/23,0.00,,-,-,7.85,MRZJL,20.016667,-103.476111
2015/05/24,0.00,,-,-,6.60,MRZJL,20.016667,-103.476111
2015/05/25,0.00,,-,-,6.30,MRZJL,20.016667,-103.476111
2015/05/26,1.00,,-,-,6.78,MRZJL,20.016667,-103.476111
2015/05/27,0.00,,-,-,5.75,MRZJL,20.016667,-103.476111
2015/05/28,0.00,,-,-,8.22,MRZJL,20.016667,-103.476111
2015/05/29,24.70,,-,-,7.53,MRZJL,20.016667,-103.476111
2015/05/30,1.50,,-,-,5.16,MRZJL,20.016667,-103.476111
2015/05/31,6.80,,-,-,3.04,MRZJL,20.016667,-103.476111
2015/06/01,3.00,,-,-,5.59,MRZJL,20.016667,-103.476111
2015/06/02,0.01,,-,-,7.00,MRZJL,20.016667,-103.476111
2015/06/03,1.00,,-,-,7.17,MRZJL,20.016667,-103.476111
2015/06/04,0.01,,-,-,7.41,MRZJL,20.016667,-103.476111
2015/06/05,1.50,,-,-,5.75,MRZJL,20.016667,-103.476111
2015/06/06,0.70,,-,-,3.22,MRZJL,20.016667,-103.476111
2015/06/07,0.00,,-,-,6.93,MRZJL,20.016667,-103.476111
2015/06/08,0.00,,-,-,9.14,MRZJL,20.016667,-103.476111
2015/06/09,0.00,,-,-,6.99,MRZJL,20.016667,-103.476111
2015/06/10,0.00,,-,-,10.14,MRZJL,20.016667,-103.476111
2015/06/11,0.50,,-,-,5.98,MRZJL,20.016667,-103.476111
2015/06/12,21.10,,-,-,8.02,MRZJL,20.016667,-103.476111
2015/06/13,5.00,,-,-,7.05,MRZJL,20.016667,-103.476111
2015/06/14,0.01,,-,-,8.76,MRZJL,20.016667,-103.476111
2015/06/15,22.00,,-,-,6.64,MRZJL,20.016667,-103.476111
2015/06/16,1.20,,-,-,5.31,MRZJL,20.016667,-103.476111
2015/06/17,0.00,,-,-,3.80,MRZJL,20.016667,-103.476111
2015/06/18,0.00,,-,-,5.09,MRZJL,20.016667,-103.476111
2015/06/19,0.00,,-,-,8.14,MRZJL,20.016667,-103.476111
2015/06/20,0.00,,-,-,5.08,MRZJL,20.016667,-103.476111
2015/06/21,39.10,,-,-,3.71,MRZJL,20.016667,-103.476111
2015/06/22,0.01,,-,-,8.53,MRZJL,20.016667,-103.476111
2015/06/23,3.60,,-,-,5.82,MRZJL,20.016667,-103.476111
2015/06/24,0.20,,-,-,6.66,MRZJL,20.016667,-103.476111
2015/06/25,0.00,,-,-,7.18,MRZJL,20.016667,-103.476111
2015/06/26,0.00,,-,-,5.25,MRZJL,20.016667,-103.476111
2015/06/27,0.00,,-,-,5.35,MRZJL,20.016667,-103.476111
2015/06/28,0.00,,-,-,6.72,MRZJL,20.016667,-103.476111
2015/06/29,1.40,,-,-,2.47,MRZJL,20.016667,-103.476111
2015/06/30,8.80,,-,-,7.22,MRZJL,20.016667,-103.476111
2015/07/01,0.01,,-,-,5.82,MRZJL,20.016667,-103.476111
2015/07/02,0.30,,-,-,7.15,MRZJL,20.016667,-103.476111
2015/07/03,6.70,,-,-,6.58,MRZJL,20.016667,-103.476111
2015/07/04,0.01,,-,-,5.00,MRZJL,20.016667,-103.476111
2015/07/05,11.40,,-,-,3.33,MRZJL,20.016667,-103.476111
2015/07/06,0.50,,-,-,4.51,MRZJL,20.016667,-103.476111
2015/07/07,0.01,,-,-,6.60,MRZJL,20.016667,-103.476111
2015/07/08,0.40,,-,-,3.82,MRZJL,20.016667,-103.476111
2015/07/09,1.00,,-,-,2.01,MRZJL,20.016667,-103.476111
2015/07/10,3.30,,-,-,5.59,MRZJL,20.016667,-103.476111
2015/07/11,6.50,,-,-,7.32,MRZJL,20.016667,-103.476111
2015/07/12,3.90,,-,-,4.18,MRZJL,20.016667,-103.476111
2015/07/13,14.20,,-,-,1.82,MRZJL,20.016667,-103.476111
2015/07/14,0.00,,-,-,3.89,MRZJL,20.016667,-103.476111
2015/07/15,0.00,,-,-,8.03,MRZJL,20.016667,-103.476111
2015/07/16,0.00,,-,-,7.29,MRZJL,20.016667,-103.476111
2015/07/17,11.10,,-,-,7.24,MRZJL,20.016667,-103.476111
2015/07/18,0.00,,-,-,9.00,MRZJL,20.016667,-103.476111
2015/07/19,68.20,,-,-,9.95,MRZJL,20.016667,-103.476111
2015/07/20,7.40,,-,-,6.29,MRZJL,20.016667,-103.476111
2015/07/21,0.00,,-,-,5.09,MRZJL,20.016667,-103.476111
2015/07/22,5.30,,-,-,4.33,MRZJL,20.016667,-103.476111
2015/07/23,3.00,,-,-,4.83,MRZJL,20.016667,-103.476111
2015/07/24,0.00,,-,-,5.77,MRZJL,20.016667,-103.476111
2015/07/25,0.00,,-,-,5.19,MRZJL,20.016667,-103.476111
2015/07/26,0.00,,-,-,5.06,MRZJL,20.016667,-103.476111
2015/07/27,0.00,,-,-,4.20,MRZJL,20.016667,-103.476111
2015/07/28,0.00,,-,-,6.34,MRZJL,20.016667,-103.476111
2015/07/29,0.00,,-,-,8.18,MRZJL,20.016667,-103.476111
2015/07/30,0.50,,-,-,6.09,MRZJL,20.016667,-103.476111
2015/07/31,9.00,,-,-,4.45,MRZJL,20.016667,-103.476111
2015/08/01,0.50,,-,-,6.62,MRZJL,20.016667,-103.476111
2015/08/02,0.00,,-,-,7.28,MRZJL,20.016667,-103.476111
2015/08/03,8.70,,-,-,6.73,MRZJL,20.016667,-103.476111
2015/08/04,0.00,,-,-,5.77,MRZJL,20.016667,-103.476111
2015/08/05,0.00,,-,-,4.74,MRZJL,20.016667,-103.476111
2015/08/06,2.20,,-,-,6.13,MRZJL,20.016667,-103.476111
2015/08/07,5.50,,-,-,5.39,MRZJL,20.016667,-103.476111
2015/08/08,0.00,,-,-,6.85,MRZJL,20.016667,-103.476111
2015/08/09,0.00,,-,-,4.57,MRZJL,20.016667,-103.476111
2015/08/10,0.00,,-,-,6.81,MRZJL,20.016667,-103.476111
2015/08/11,2.00,,-,-,6.31,MRZJL,20.016667,-103.476111
2015/08/12,0.50,,-,-,5.48,MRZJL,20.016667,-103.476111
2015/08/13,1.80,,-,-,6.46,MRZJL,20.016667,-103.476111
2015/08/14,2.70,,-,-,5.34,MRZJL,20.016667,-103.476111
2015/08/15,4.50,,-,-,3.01,MRZJL,20.016667,-103.476111
2015/08/16,0.30,,-,-,6.41,MRZJL,20.016667,-103.476111
2015/08/17,0.00,,-,-,2.88,MRZJL,20.016667,-103.476111
2015/08/18,0.00,,-,-,6.04,MRZJL,20.016667,-103.476111
2015/08/19,0.00,,-,-,7.30,MRZJL,20.016667,-103.476111
2015/08/20,0.00,,-,-,6.43,MRZJL,20.016667,-103.476111
2015/08/21,0.00,,-,-,4.58,MRZJL,20.016667,-103.476111
2015/08/22,10.30,,-,-,7.10,MRZJL,20.016667,-103.476111
2015/08/23,3.30,,-,-,4.18,MRZJL,20.016667,-103.476111
2015/08/24,2.00,,-,-,2.80,MRZJL,20.016667,-103.476111
2015/08/25,0.90,,-,-,6.32,MRZJL,20.016667,-103.476111
2015/08/26,0.01,,-,-,5.60,MRZJL,20.016667,-103.476111
2015/08/27,0.10,,-,-,6.24,MRZJL,20.016667,-103.476111
2015/08/28,0.00,,-,-,7.96,MRZJL,20.016667,-103.476111
2015/08/29,0.00,,-,-,8.69,MRZJL,20.016667,-103.476111
2015/08/30,0.00,,-,-,9.32,MRZJL,20.016667,-103.476111
2015/08/31,0.00,,-,-,6.98,MRZJL,20.016667,-103.476111
2015/09/01,0.90,,-,-,4.33,MRZJL,20.016667,-103.476111
2015/09/02,2.50,,-,-,3.43,MRZJL,20.016667,-103.476111
2015/09/03,0.01,,-,-,4.25,MRZJL,20.016667,-103.476111
2015/09/04,0.10,,-,-,7.73,MRZJL,20.016667,-103.476111
2015/09/05,3.10,,-,-,1.40,MRZJL,20.016667,-103.476111
2015/09/06,2.20,,-,-,1.83,MRZJL,20.016667,-103.476111
2015/09/07,3.50,,-,-,6.33,MRZJL,20.016667,-103.476111
2015/09/08,0.00,,-,-,5.45,MRZJL,20.016667,-103.476111
2015/09/09,0.00,,-,-,4.26,MRZJL,20.016667,-103.476111
2015/09/10,4.40,,-,-,7.45,MRZJL,20.016667,-103.476111
2015/09/11,14.30,,-,-,8.11,MRZJL,20.016667,-103.476111
2015/09/12,0.00,,-,-,5.01,MRZJL,20.016667,-103.476111
2015/09/13,0.50,,-,-,4.83,MRZJL,20.016667,-103.476111
2015/09/14,8.50,,-,-,2.68,MRZJL,20.016667,-103.476111
2015/09/15,0.01,,-,-,5.54,MRZJL,20.016667,-103.476111
2015/09/16,6.30,,-,-,3.07,MRZJL,20.016667,-103.476111
2015/09/17,15.70,,-,-,7.65,MRZJL,20.016667,-103.476111
2015/09/18,0.00,,-,-,4.98,MRZJL,20.016667,-103.476111
2015/09/19,0.00,,-,-,4.35,MRZJL,20.016667,-103.476111
2015/09/20,0.00,,-,-,5.91,MRZJL,20.016667,-103.476111
2015/09/21,1.50,,-,-,5.62,MRZJL,20.016667,-103.476111
2015/09/22,0.00,,-,-,7.61,MRZJL,20.016667,-103.476111
2015/09/23,0.00,,-,-,6.99,MRZJL,20.016667,-103.476111
2015/09/24,0.00,,-,-,6.72,MRZJL,20.016667,-103.476111
2015/09/25,0.01,,-,-,7.28,MRZJL,20.016667,-103.476111
2015/09/26,3.20,,-,-,7.49,MRZJL,20.016667,-103.476111
2015/09/27,0.00,,-,-,6.34,MRZJL,20.016667,-103.476111
2015/09/28,0.00,,-,-,6.62,MRZJL,20.016667,-103.476111
2015/09/29,0.00,,-,-,4.63,MRZJL,20.016667,-103.476111
2015/09/30,0.00,,-,-,4.87,MRZJL,20.016667,-103.476111
2015/10/01,0.00,,-,-,4.44,MRZJL,20.016667,-103.476111
2015/10/02,0.00,,-,-,5.10,MRZJL,20.016667,-103.476111
2015/10/03,0.00,,-,-,7.26,MRZJL,20.016667,-103.476111
2015/10/04,0.60,,-,-,4.32,MRZJL,20.016667,-103.476111
2015/10/05,1.70,,-,-,2.49,MRZJL,20.016667,-103.476111
2015/10/06,2.80,,-,-,4.67,MRZJL,20.016667,-103.476111
2015/10/07,0.00,,-,-,4.93,MRZJL,20.016667,-103.476111
2015/10/08,0.01,,-,-,5.86,MRZJL,20.016667,-103.476111
2015/10/09,1.00,,-,-,2.12,MRZJL,20.016667,-103.476111
2015/10/10,0.00,,-,-,3.81,MRZJL,20.016667,-103.476111
2015/10/11,9.20,,-,-,6.20,MRZJL,20.016667,-103.476111
2015/10/12,0.00,,-,-,6.02,MRZJL,20.016667,-103.476111
2015/10/13,0.00,,-,-,6.09,MRZJL,20.016667,-103.476111
2015/10/14,0.00,,-,-,6.62,MRZJL,20.016667,-103.476111
2015/10/15,0.00,,-,-,8.64,MRZJL,20.016667,-103.476111
2015/10/16,0.00,,-,-,6.34,MRZJL,20.016667,-103.476111
2015/10/17,0.00,,-,-,7.97,MRZJL,20.016667,-103.476111
2015/10/18,0.00,,-,-,7.77,MRZJL,20.016667,-103.476111
2015/10/19,0.00,,-,-,8.44,MRZJL,20.016667,-103.476111
2015/10/20,0.00,,-,-,6.65,MRZJL,20.016667,-103.476111
2015/10/21,0.00,,-,-,5.96,MRZJL,20.016667,-103.476111
2015/10/22,0.00,,-,-,5.74,MRZJL,20.016667,-103.476111
2015/10/23,19.00,,-,-,2.18,MRZJL,20.016667,-103.476111
2015/10/24,64.90,,-,-,8.76,MRZJL,20.016667,-103.476111
2015/10/25,1.00,,-,-,3.24,MRZJL,20.016667,-103.476111
2015/10/26,0.20,,-,-,5.00,MRZJL,20.016667,-103.476111
2015/10/27,0.00,,-,-,3.52,MRZJL,20.016667,-103.476111
2015/10/28,0.00,,-,-,5.66,MRZJL,20.016667,-103.476111
2015/10/29,0.00,,-,-,3.40,MRZJL,20.016667,-103.476111
2015/10/30,20.10,,-,-,5.38,MRZJL,20.016667,-103.476111
2015/10/31,25.80,,-,-,3.26,MRZJL,20.016667,-103.476111
2015/11/01,0.00,,-,-,5.03,MRZJL,20.016667,-103.476111
2015/11/02,0.00,,-,-,5.13,MRZJL,20.016667,-103.476111
2015/11/03,0.00,,-,-,2.64,MRZJL,20.016667,-103.476111
2015/11/04,1.00,,-,-,4.10,MRZJL,20.016667,-103.476111
2015/11/05,0.00,,-,-,4.95,MRZJL,20.016667,-103.476111
2015/11/06,0.00,,-,-,4.70,MRZJL,20.016667,-103.476111
2015/11/07,0.00,,-,-,4.60,MRZJL,20.016667,-103.476111
2015/11/08,0.00,,-,-,4.81,MRZJL,20.016667,-103.476111
2015/11/09,0.00,,-,-,4.38,MRZJL,20.016667,-103.476111
2015/11/10,0.00,,-,-,3.45,MRZJL,20.016667,-103.476111
2015/11/11,0.00,,-,-,4.81,MRZJL,20.016667,-103.476111
2015/11/12,0.00,,-,-,5.75,MRZJL,20.016667,-103.476111
2015/11/13,0.00,,-,-,4.58,MRZJL,20.016667,-103.476111
2015/11/14,0.00,,-,-,6.59,MRZJL,20.016667,-103.476111
2015/11/15,0.00,,-,-,7.24,MRZJL,20.016667,-103.476111
2015/11/16,0.00,,-,-,5.10,MRZJL,20.016667,-103.476111
2015/11/17,0.00,,-,-,4.83,MRZJL,20.016667,-103.476111
2015/11/18,0.00,,-,-,4.61,MRZJL,20.016667,-103.476111
2015/11/19,0.00,,-,-,4.08,MRZJL,20.016667,-103.476111
2015/11/20,0.00,,-,-,3.15,MRZJL,20.016667,-103.476111
2015/11/21,0.00,,-,-,5.05,MRZJL,20.016667,-103.476111
2015/11/22,0.00,,-,-,4.00,MRZJL,20.016667,-103.476111
2015/11/23,0.00,,-,-,5.15,MRZJL,20.016667,-103.476111
2015/11/24,0.00,,-,-,5.29,MRZJL,20.016667,-103.476111
2015/11/25,0.00,,-,-,2.04,MRZJL,20.016667,-103.476111
2015/11/26,0.00,,-,-,3.90,MRZJL,20.016667,-103.476111
2015/11/27,0.00,,-,-,1.89,MRZJL,20.016667,-103.476111
2015/11/28,0.00,,-,-,2.21,MRZJL,20.016667,-103.476111
2015/11/29,0.00,,-,-,2.76,MRZJL,20.016667,-103.476111
2015/11/30,0.00,,-,-,4.24,MRZJL,20.016667,-103.476111
2015/12/01,0.00,,-,-,4.09,MRZJL,20.016667,-103.476111
2015/12/02,0.00,,-,-,4.26,MRZJL,20.016667,-103.476111
2015/12/03,0.00,,-,-,4.98,MRZJL,20.016667,-103.476111
2015/12/04,43.20,,-,-,11.21,MRZJL,20.016667,-103.476111
2015/12/05,0.00,,-,-,4.14,MRZJL,20.016667,-103.476111
2015/12/06,0.00,,-,-,4.11,MRZJL,20.016667,-103.476111
2015/12/07,0.00,,-,-,4.49,MRZJL,20.016667,-103.476111
2015/12/08,0.00,,-,-,5.70,MRZJL,20.016667,-103.476111
2015/12/09,0.00,,-,-,2.62,MRZJL,20.016667,-103.476111
2015/12/10,0.00,,-,-,3.09,MRZJL,20.016667,-103.476111
2015/12/11,0.01,,-,-,2.85,MRZJL,20.016667,-103.476111
2015/12/12,4.20,,-,-,2.76,MRZJL,20.016667,-103.476111
2015/12/13,7.20,,-,-,2.00,MRZJL,20.016667,-103.476111
2015/12/14,0.00,,-,-,2.16,MRZJL,20.016667,-103.476111
2015/12/15,0.00,,-,-,3.12,MRZJL,20.016667,-103.476111
2015/12/16,0.00,,-,-,4.27,MRZJL,20.016667,-103.476111
2015/12/17,0.00,,-,-,5.31,MRZJL,20.016667,-103.476111
2015/12/18,0.00,,-,-,3.33,MRZJL,20.016667,-103.476111
2015/12/19,0.00,,-,-,4.19,MRZJL,20.016667,-103.476111
2015/12/20,0.00,,-,-,3.21,MRZJL,20.016667,-103.476111
2015/12/21,0.00,,-,-,2.67,MRZJL,20.016667,-103.476111
2015/12/22,0.00,,-,-,3.39,MRZJL,20.016667,-103.476111
